Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered_oh1,Weight_in_gms,Product_importance_labeled,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Gender_F,Gender_M,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,is_shipping_late
5957,4,5,187,3,7.0,5022,0,0,0,0,0,1,0,1,0,0,1,1
5958,3,3,148,3,8.0,5622,0,0,0,0,1,0,1,0,0,0,1,0
5959,3,4,133,8,10.0,5439,1,0,0,0,0,1,1,0,0,0,1,1
5960,6,1,250,4,10.0,1623,0,1,0,0,0,0,0,1,0,0,1,1
5961,6,1,249,4,2.0,1326,1,0,1,0,0,0,0,1,0,0,1,1
5962,5,2,259,5,8.0,1678,0,0,0,1,0,0,0,1,0,0,1,0
5963,6,4,266,4,5.0,1639,0,0,0,0,0,1,0,1,0,0,1,1
5964,6,5,244,4,6.0,1185,1,0,0,0,1,0,1,0,0,0,1,0
5965,4,5,239,6,2.0,1879,0,0,0,0,0,1,0,1,0,0,1,0
5966,4,5,270,5,1.0,1187,0,1,0,0,0,0,1,0,0,0,1,1
5967,6,3,270,4,7.0,1079,0,0,1,0,0,0,1,0,0,0,1,0
5968,6,2,257,4,1.0,1513,1,0,0,1,0,0,0,1,0,0,1,0
5969,4,3,243,5,3.0,1634,1,0,0,0,0,1,1,0,0,0,1,1
5970,4,5,271,4,6.0,5078,0,0,0,0,1,0,0,1,0,0,1,0
5971,6,3,202,4,6.0,4249,1,0,0,0,0,1,1,0,0,0,1,0
5972,3,3,265,3,3.0,5986,1,1,0,0,0,0,1,0,0,0,1,1
5973,4,1,220,3,1.0,5159,1,0,1,0,0,0,0,1,0,0,1,1
5974,4,3,274,2,1.0,4762,0,0,0,1,0,0,0,1,0,0,1,0
5975,4,1,212,2,4.0,4969,1,0,0,0,0,1,0,1,0,0,1,0
5976,4,2,244,3,3.0,4103,2,0,0,0,1,0,1,0,0,0,1,0
5977,4,2,252,3,4.0,5782,1,0,0,0,0,1,1,0,0,0,1,0
5978,5,1,158,2,4.0,5736,0,1,0,0,0,0,0,1,0,0,1,1
5979,2,5,286,6,3.0,4497,1,0,1,0,0,0,1,0,0,0,1,1
5980,3,3,164,3,8.0,5170,2,0,0,1,0,0,0,1,0,0,1,0
5981,4,2,170,6,10.0,4891,1,0,0,0,0,1,0,1,0,0,1,0
5982,4,3,269,2,2.0,4158,1,0,0,0,1,0,0,1,0,0,1,0
5983,4,3,238,2,7.0,5808,0,0,0,0,0,1,0,1,0,0,1,1
5984,4,5,198,7,9.0,4249,1,1,0,0,0,0,0,1,0,0,1,1
5985,4,3,184,8,4.0,4686,0,0,1,0,0,0,0,1,0,0,1,0
5986,5,2,265,3,8.0,5447,0,0,0,1,0,0,0,1,0,0,1,1
5987,3,1,204,10,5.0,5375,1,0,0,0,0,1,0,1,0,0,1,0
5988,5,2,233,7,8.0,5519,1,0,0,0,1,0,1,0,0,0,1,1
5989,4,2,134,3,9.0,4214,0,0,0,0,0,1,1,0,0,0,1,1
5990,3,2,153,3,6.0,4056,1,1,0,0,0,0,0,1,0,0,1,0
5991,2,1,241,3,5.0,5697,1,0,1,0,0,0,1,0,0,0,1,1
5992,4,4,187,3,8.0,4893,0,0,0,1,0,0,1,0,0,0,1,0
5993,3,4,148,3,8.0,5267,0,0,0,0,0,1,1,0,0,0,1,1
5994,3,5,133,8,8.0,5002,1,0,0,0,1,0,1,0,0,0,1,1
5995,6,1,250,4,4.0,1018,0,0,0,0,0,1,0,1,0,0,1,0
5996,6,5,249,4,3.0,1710,1,1,0,0,0,0,0,1,0,0,1,1
5997,5,3,259,5,2.0,1730,0,0,1,0,0,0,0,1,0,0,1,0
5998,6,2,266,4,9.0,1220,0,0,0,1,0,0,1,0,0,0,1,0
5999,6,3,244,4,5.0,1108,1,0,0,0,0,1,0,1,0,0,1,1
6000,4,5,239,6,4.0,1451,0,0,0,0,1,0,0,1,0,0,1,0
6001,4,3,270,5,3.0,1786,0,0,0,0,0,1,1,0,0,1,0,1
6002,6,4,282,4,6.0,1580,0,1,0,0,0,0,0,1,0,1,0,0
6003,6,5,295,4,2.0,1981,1,0,1,0,0,0,0,1,0,1,0,0
6004,6,1,255,4,5.0,1253,0,0,0,1,0,0,0,1,0,1,0,1
6005,6,4,292,4,3.0,1826,0,0,0,0,0,1,0,1,0,1,0,1
6006,6,3,244,4,1.0,1317,0,0,0,0,1,0,1,0,0,1,0,1
6007,6,1,306,4,1.0,1210,0,0,0,0,0,1,0,1,0,1,0,0
6008,6,1,258,4,3.0,1506,0,1,0,0,0,0,0,1,0,1,0,0
6009,4,2,265,6,8.0,1391,0,0,1,0,0,0,0,1,0,1,0,1
6010,5,1,227,5,7.0,1620,0,0,0,1,0,0,0,1,0,1,0,1
6011,7,1,276,4,8.0,1560,0,0,0,0,0,1,1,0,0,1,0,1
6012,6,4,244,4,7.0,1795,1,0,0,0,1,0,0,1,0,1,0,0
6013,4,3,217,6,6.0,1552,1,0,0,0,0,1,1,0,0,1,0,0
6014,2,3,211,3,8.0,1172,0,1,0,0,0,0,1,0,0,1,0,0
6015,4,2,227,5,7.0,1354,0,0,1,0,0,0,0,1,0,1,0,1
6016,5,3,249,4,1.0,1014,1,0,0,1,0,0,0,1,0,1,0,1
6017,6,3,269,4,3.0,1006,0,0,0,0,0,1,0,1,0,1,0,0
6018,6,5,278,4,6.0,1140,1,0,0,0,1,0,1,0,0,1,0,0
6019,6,5,282,4,3.0,1385,1,0,0,0,0,1,0,1,0,1,0,0
6020,6,4,300,4,7.0,1607,1,1,0,0,0,0,1,0,0,1,0,0
6021,5,5,259,5,9.0,1624,0,0,1,0,0,0,1,0,0,1,0,0
6022,6,1,295,4,6.0,1611,1,0,0,1,0,0,1,0,0,1,0,0
6023,5,5,238,5,2.0,1657,0,0,0,0,0,1,0,1,1,0,0,0
6024,5,3,270,5,7.0,1303,1,0,0,0,1,0,1,0,1,0,0,1
6025,5,3,267,5,6.0,1119,0,0,0,0,0,1,0,1,1,0,0,1
6026,4,1,270,5,9.0,1280,1,1,0,0,0,0,0,1,1,0,0,1
6027,4,1,245,5,8.0,1923,1,0,1,0,0,0,1,0,1,0,0,0
6028,6,4,262,4,10.0,1068,0,0,0,1,0,0,1,0,1,0,0,1
6029,4,2,245,5,8.0,1122,0,0,0,0,0,1,0,1,1,0,0,1
6030,6,2,268,4,7.0,1943,0,0,0,0,1,0,0,1,1,0,0,0
6031,5,1,262,5,1.0,1488,0,0,0,0,0,1,0,1,1,0,0,1
6032,6,3,283,5,10.0,1483,1,1,0,0,0,0,0,1,1,0,0,0
6033,5,3,260,5,8.0,1001,1,0,1,0,0,0,0,1,1,0,0,0
6034,7,5,258,4,4.0,1677,0,0,0,1,0,0,1,0,1,0,0,1
6035,5,2,130,4,1.0,1877,1,0,0,0,0,1,1,0,1,0,0,0
6036,6,3,262,5,9.0,1053,0,0,0,0,1,0,0,1,1,0,0,0
6037,6,2,293,4,4.0,1764,0,0,0,0,0,1,1,0,1,0,0,1
6038,7,1,255,5,10.0,1238,1,1,0,0,0,0,0,1,1,0,0,1
6039,6,1,242,5,5.0,1555,0,0,1,0,0,0,1,0,1,0,0,0
6040,6,3,264,4,6.0,1622,1,0,0,1,0,0,1,0,1,0,0,1
6041,6,4,253,4,7.0,1485,0,0,0,0,0,1,1,0,1,0,0,0
6042,5,5,271,5,4.0,1667,0,0,0,0,1,0,1,0,1,0,0,0
6043,6,2,250,4,3.0,1777,1,0,0,0,0,1,1,0,1,0,0,1
6044,4,3,266,5,5.0,1590,2,1,0,0,0,0,1,0,1,0,0,0
6045,6,2,286,4,4.0,1594,0,0,1,0,0,0,1,0,0,0,1,0
6046,5,2,275,5,9.0,1373,0,0,0,1,0,0,0,1,0,0,1,0
6047,6,3,295,5,4.0,1392,0,0,0,0,0,1,0,1,0,0,1,0
6048,5,1,269,6,8.0,1341,1,0,0,0,1,0,1,0,0,0,1,0
6049,4,1,239,5,1.0,1780,0,0,0,0,0,1,1,0,0,0,1,1
6050,6,4,271,4,8.0,1867,1,1,0,0,0,0,0,1,0,0,1,0
6051,6,5,165,6,6.0,1529,0,0,1,0,0,0,1,0,0,0,1,1
6052,7,2,302,5,5.0,1614,1,0,0,1,0,0,0,1,0,0,1,0
6053,6,2,293,6,10.0,1919,0,0,0,0,0,1,1,0,0,0,1,1
6054,4,4,202,3,3.0,5524,0,0,0,0,1,0,1,0,0,0,1,1
6055,2,3,185,3,7.0,4246,1,0,0,0,0,1,1,0,0,0,1,0
6056,4,4,210,2,8.0,5942,1,1,0,0,0,0,0,1,0,0,1,0
6057,3,5,186,2,8.0,5924,1,0,1,0,0,0,0,1,0,0,1,0
6058,3,4,163,3,7.0,5913,0,0,0,1,0,0,0,1,0,0,1,0
6059,3,4,168,3,5.0,5964,0,0,0,0,0,1,0,1,0,0,1,0
6060,4,3,199,3,8.0,4391,0,0,0,0,1,0,0,1,0,0,1,1
6061,3,5,271,2,7.0,4958,1,0,0,0,0,1,0,1,0,0,1,0
6062,3,4,164,3,4.0,4796,0,1,0,0,0,0,1,0,0,0,1,0
6063,4,1,231,2,3.0,4696,1,0,1,0,0,0,0,1,0,0,1,0
6064,3,1,196,2,10.0,4141,0,0,0,1,0,0,0,1,0,0,1,1
6065,4,2,218,3,2.0,4949,0,0,0,0,0,1,1,0,0,0,1,0
6066,5,1,267,4,5.0,4440,0,0,0,0,1,0,0,1,0,0,1,1
6067,4,4,163,3,5.0,4440,0,0,0,0,0,1,1,0,0,0,1,0
6068,4,1,224,4,5.0,4887,1,1,0,0,0,0,1,0,0,0,1,0
6069,3,4,156,2,10.0,5107,1,0,1,0,0,0,1,0,0,0,1,1
6070,5,5,175,6,2.0,4883,0,0,0,1,0,0,1,0,0,0,1,1
6071,3,4,257,5,5.0,5365,1,0,0,0,0,1,1,0,0,0,1,0
6072,4,4,259,3,3.0,4509,0,0,0,0,1,0,0,1,0,0,1,0
6073,3,3,112,4,7.0,5716,0,0,0,0,0,1,1,0,0,0,1,1
6074,4,3,145,4,2.0,5735,1,1,0,0,0,0,0,1,0,0,1,0
6075,3,1,230,3,3.0,4957,1,0,1,0,0,0,0,1,0,0,1,0
6076,3,4,188,4,6.0,5016,0,0,0,1,0,0,1,0,0,0,1,0
6077,3,2,132,4,3.0,4512,1,0,0,0,0,1,1,0,0,0,1,0
6078,4,1,239,4,2.0,5502,2,0,0,0,1,0,0,1,0,0,1,0
6079,2,5,167,3,8.0,4605,1,0,0,0,0,1,0,1,0,0,1,0
6080,3,1,133,3,7.0,4004,1,1,0,0,0,0,0,1,0,0,1,1
6081,4,2,270,2,9.0,5080,2,0,1,0,0,0,1,0,0,0,1,1
6082,4,3,229,2,7.0,5364,1,0,0,1,0,0,0,1,0,0,1,1
6083,5,1,261,4,6.0,4852,2,0,0,0,0,1,1,0,0,0,1,0
6084,2,1,192,3,9.0,4774,0,0,0,0,1,0,1,0,0,0,1,0
6085,4,5,217,3,6.0,4848,0,0,0,0,0,1,1,0,0,0,1,1
6086,4,3,246,2,6.0,4908,0,1,0,0,0,0,0,1,0,0,1,0
6087,5,5,208,2,8.0,5321,1,0,1,0,0,0,0,1,0,0,1,0
6088,5,1,148,3,5.0,5790,0,0,0,1,0,0,1,0,0,0,1,0
6089,4,1,132,6,8.0,4902,2,0,0,0,0,1,0,1,0,0,1,1
6090,4,2,249,3,6.0,5051,0,0,0,0,1,0,1,0,0,0,1,1
6091,3,3,225,4,9.0,5468,0,0,0,0,0,1,1,0,0,0,1,1
6092,5,1,279,4,3.0,4607,1,1,0,0,0,0,1,0,0,0,1,0
6093,4,2,183,2,8.0,4921,0,0,1,0,0,0,1,0,0,0,1,0
6094,4,4,215,2,6.0,5238,2,0,0,1,0,0,1,0,0,0,1,0
6095,6,4,195,5,10.0,4225,2,0,0,0,0,1,1,0,0,0,1,0
6096,4,2,156,2,5.0,4467,1,0,0,0,1,0,0,1,0,0,1,1
6097,3,5,160,3,8.0,4106,0,0,0,0,0,1,1,0,0,0,1,0
6098,5,5,153,5,10.0,5297,1,1,0,0,0,0,0,1,0,0,1,0
6099,3,4,215,3,5.0,4670,2,0,1,0,0,0,1,0,0,0,1,1
6100,4,3,163,3,7.0,4556,0,0,0,1,0,0,1,0,0,0,1,0
6101,4,2,195,3,8.0,5198,1,0,0,0,0,1,0,1,0,0,1,0
6102,4,3,170,2,3.0,4587,0,0,0,0,1,0,0,1,0,0,1,1
6103,3,3,133,3,5.0,5937,0,0,0,0,0,1,0,1,0,0,1,0
6104,5,2,171,6,5.0,5981,1,1,0,0,0,0,1,0,0,0,1,1
6105,3,5,186,3,7.0,4764,1,0,1,0,0,0,0,1,0,0,1,0
6106,4,2,246,3,5.0,5960,2,0,0,1,0,0,0,1,0,0,1,0
6107,3,3,170,3,7.0,5427,0,0,0,0,0,1,1,0,0,0,1,1
6108,2,5,189,2,9.0,5245,0,0,0,0,1,0,0,1,0,0,1,0
6109,4,5,216,2,8.0,5767,0,0,0,0,0,1,1,0,0,0,1,1
6110,4,2,264,3,10.0,5137,0,1,0,0,0,0,0,1,0,0,1,1
6111,5,4,268,3,3.0,5320,0,0,1,0,0,0,1,0,0,0,1,1
6112,4,1,225,2,10.0,4577,1,0,0,1,0,0,1,0,0,0,1,1
6113,4,2,252,2,4.0,5233,2,0,0,0,0,1,1,0,0,0,1,1
6114,3,2,204,3,8.0,4586,0,0,0,0,1,0,1,0,0,0,1,1
6115,5,1,193,2,1.0,4450,1,0,0,0,0,1,1,0,0,0,1,0
6116,5,3,220,3,9.0,5324,0,1,0,0,0,0,1,0,0,0,1,0
6117,6,4,271,3,7.0,5192,0,0,1,0,0,0,1,0,0,0,1,1
6118,2,2,227,4,6.0,4104,1,0,0,1,0,0,0,1,0,0,1,1
6119,4,1,206,5,7.0,5941,1,0,0,0,0,1,1,0,0,0,1,1
6120,4,2,142,3,3.0,4644,1,0,0,0,1,0,1,0,0,0,1,0
6121,5,5,236,2,2.0,5210,1,0,0,0,0,1,0,1,0,0,1,0
6122,5,4,275,2,10.0,5395,1,1,0,0,0,0,0,1,0,0,1,1
6123,3,5,144,2,2.0,4629,1,0,1,0,0,0,0,1,0,0,1,1
6124,4,5,194,3,3.0,5168,1,0,0,1,0,0,0,1,0,0,1,1
6125,3,2,260,3,9.0,4591,0,0,0,0,0,1,0,1,0,0,1,1
6126,3,4,240,3,8.0,4410,1,0,0,0,1,0,0,1,0,0,1,0
6127,3,2,136,3,2.0,5739,2,0,0,0,0,1,1,0,0,0,1,0
6128,3,3,132,2,1.0,4687,1,1,0,0,0,0,0,1,0,0,1,0
6129,4,2,266,3,7.0,5121,1,0,1,0,0,0,0,1,0,0,1,0
6130,4,1,263,3,5.0,4782,2,0,0,1,0,0,0,1,0,0,1,0
6131,5,5,270,3,9.0,5807,0,0,0,0,0,1,1,0,0,0,1,1
6132,3,3,208,5,10.0,4258,0,0,0,0,1,0,1,0,0,0,1,0
6133,5,5,206,3,1.0,5520,0,0,0,0,0,1,0,1,0,0,1,0
6134,3,3,159,3,3.0,5230,0,1,0,0,0,0,0,1,0,0,1,1
6135,4,3,162,3,4.0,5913,0,0,1,0,0,0,0,1,0,0,1,1
6136,3,2,177,2,4.0,4417,1,0,0,1,0,0,0,1,0,0,1,0
6137,3,3,168,4,4.0,4096,0,0,0,0,0,1,1,0,0,0,1,1
6138,3,1,267,4,4.0,4914,1,0,0,0,1,0,1,0,0,1,0,1
6139,4,5,222,3,7.0,5844,1,0,0,0,0,1,1,0,0,1,0,0
6140,3,2,234,3,10.0,4781,0,1,0,0,0,0,1,0,0,1,0,0
6141,3,1,133,3,9.0,5724,0,0,1,0,0,0,1,0,0,1,0,0
6142,4,4,207,3,10.0,4533,0,0,0,1,0,0,1,0,0,1,0,0
6143,4,3,243,4,9.0,4811,0,0,0,0,0,1,1,0,0,1,0,0
6144,5,5,161,3,1.0,4470,0,0,0,0,1,0,1,0,0,1,0,1
6145,3,5,193,3,6.0,5302,1,0,0,0,0,1,1,0,0,1,0,0
6146,4,5,234,4,9.0,5769,1,1,0,0,0,0,0,1,0,1,0,0
6147,2,1,185,6,7.0,4138,1,0,1,0,0,0,1,0,0,1,0,1
6148,4,5,242,2,5.0,4806,1,0,0,1,0,0,1,0,0,1,0,0
6149,4,5,252,2,6.0,4147,2,0,0,0,0,1,1,0,0,1,0,1
6150,4,3,179,3,3.0,5495,0,0,0,0,1,0,1,0,0,1,0,1
6151,4,3,158,3,5.0,5602,2,0,0,0,0,1,1,0,0,1,0,0
6152,3,1,226,3,8.0,4002,0,1,0,0,0,0,1,0,0,1,0,0
6153,5,4,269,2,2.0,5962,1,0,1,0,0,0,1,0,0,1,0,0
6154,3,5,148,3,7.0,5685,0,0,0,1,0,0,1,0,0,1,0,0
6155,4,5,159,2,3.0,5704,0,0,0,0,0,1,1,0,0,1,0,0
6156,3,4,273,4,4.0,5361,1,0,0,0,1,0,0,1,0,1,0,0
6157,3,4,233,3,5.0,5306,1,0,0,0,0,1,0,1,0,1,0,0
6158,4,5,182,3,2.0,4473,1,1,0,0,0,0,1,0,0,1,0,0
6159,3,4,153,2,5.0,4023,1,0,1,0,0,0,0,1,0,1,0,1
6160,4,5,210,2,5.0,5683,1,0,0,1,0,0,0,1,1,0,0,0
6161,4,1,241,3,6.0,4558,1,0,0,0,0,1,0,1,1,0,0,0
6162,3,2,220,3,8.0,5032,0,0,0,0,1,0,0,1,1,0,0,1
6163,5,4,211,3,7.0,4856,1,0,0,0,0,1,1,0,1,0,0,0
6164,3,5,151,3,1.0,4088,0,1,0,0,0,0,1,0,1,0,0,0
6165,5,5,267,3,9.0,4775,1,0,1,0,0,0,0,1,1,0,0,1
6166,4,3,250,2,4.0,4808,1,0,0,1,0,0,0,1,1,0,0,1
6167,4,3,181,3,5.0,5398,0,0,0,0,0,1,1,0,1,0,0,1
6168,5,2,197,4,4.0,4339,2,0,0,0,1,0,0,1,1,0,0,1
6169,3,4,172,2,5.0,4647,1,0,0,0,0,1,1,0,1,0,0,0
6170,4,1,219,3,3.0,5223,0,1,0,0,0,0,0,1,1,0,0,1
6171,5,5,189,3,7.0,5717,0,0,1,0,0,0,0,1,1,0,0,0
6172,5,1,225,3,8.0,4539,0,0,0,1,0,0,0,1,1,0,0,0
6173,5,3,269,5,8.0,5833,0,0,0,0,0,1,1,0,1,0,0,1
6174,5,4,157,3,7.0,4199,1,0,0,0,1,0,1,0,1,0,0,1
6175,3,5,189,3,5.0,5422,0,0,0,0,0,1,0,1,1,0,0,0
6176,3,1,226,2,6.0,4946,1,1,0,0,0,0,1,0,1,0,0,1
6177,2,1,220,2,6.0,4382,1,0,1,0,0,0,1,0,1,0,0,1
6178,6,3,275,6,4.0,4875,0,0,0,1,0,0,0,1,1,0,0,0
6179,3,4,171,3,5.0,4310,1,0,0,0,0,1,1,0,1,0,0,1
6180,4,3,235,3,4.0,5289,0,0,0,0,1,0,1,0,1,0,0,1
6181,3,4,201,3,7.0,4887,2,0,0,0,0,1,0,1,1,0,0,1
6182,5,5,269,3,5.0,5673,0,1,0,0,0,0,1,0,0,0,1,1
6183,5,3,182,2,4.0,5579,0,0,1,0,0,0,0,1,0,0,1,0
6184,5,5,266,5,9.0,4500,0,0,0,1,0,0,1,0,0,0,1,0
6185,3,5,157,2,4.0,5991,1,0,0,0,0,1,1,0,0,0,1,0
6186,4,1,258,4,1.0,5476,2,0,0,0,1,0,1,0,0,0,1,0
6187,4,2,280,4,9.0,5288,0,0,0,0,0,1,0,1,0,0,1,1
6188,4,4,154,3,7.0,4106,0,1,0,0,0,0,1,0,0,0,1,1
6189,4,4,274,2,3.0,4257,0,0,1,0,0,0,1,0,0,0,1,0
6190,4,5,180,2,1.0,4332,1,0,0,1,0,0,1,0,0,0,1,0
6191,3,5,146,3,7.0,4126,1,0,0,0,0,1,1,0,0,0,1,0
6192,3,4,236,3,1.0,5851,1,0,0,0,1,0,0,1,0,0,1,0
6193,4,4,133,4,10.0,5296,2,0,0,0,0,1,1,0,0,0,1,0
6194,5,2,173,4,9.0,4307,2,1,0,0,0,0,1,0,0,0,1,0
6195,4,3,210,3,9.0,5556,0,0,1,0,0,0,0,1,0,0,1,0
6196,3,4,238,2,1.0,4991,1,0,0,1,0,0,1,0,0,0,1,1
6197,4,2,268,4,3.0,5275,0,0,0,0,0,1,1,0,0,0,1,0
6198,3,5,175,3,8.0,5471,1,0,0,0,1,0,1,0,0,0,1,1
6199,5,2,280,4,8.0,4539,0,0,0,0,0,1,0,1,0,0,1,1
6200,4,1,153,2,1.0,4027,0,1,0,0,0,0,1,0,0,0,1,0
6201,4,4,251,2,6.0,4376,1,0,1,0,0,0,1,0,0,0,1,0
6202,4,2,252,3,8.0,4262,1,0,0,1,0,0,0,1,0,0,1,1
6203,4,5,201,8,4.0,5472,1,0,0,0,0,1,1,0,0,0,1,1
6204,5,4,216,4,8.0,5878,1,0,0,0,1,0,1,0,0,0,1,1
6205,3,2,126,10,3.0,4073,0,0,0,0,0,1,0,1,0,0,1,1
6206,3,2,177,4,3.0,4199,0,1,0,0,0,0,1,0,0,0,1,1
6207,5,3,145,3,1.0,5783,1,0,1,0,0,0,0,1,0,0,1,1
6208,5,3,258,2,10.0,5371,0,0,0,1,0,0,1,0,0,0,1,1
6209,4,3,273,10,6.0,4251,1,0,0,0,0,1,0,1,0,0,1,1
6210,4,1,245,3,5.0,4523,0,0,0,0,1,0,1,0,0,0,1,0
6211,5,4,241,2,7.0,4413,1,0,0,0,0,1,1,0,0,0,1,0
6212,4,1,208,3,6.0,5345,0,1,0,0,0,0,1,0,0,0,1,1
6213,6,5,282,4,1.0,1193,0,0,1,0,0,0,0,1,0,0,1,1
6214,6,5,295,4,1.0,1159,1,0,0,1,0,0,0,1,0,0,1,0
6215,6,5,255,4,9.0,1113,0,0,0,0,0,1,1,0,0,0,1,0
6216,6,3,292,4,8.0,1434,0,0,0,0,1,0,1,0,0,0,1,0
6217,6,4,244,4,1.0,1130,0,0,0,0,0,1,0,1,0,0,1,1
6218,6,4,306,4,8.0,1691,0,1,0,0,0,0,1,0,0,0,1,1
6219,6,5,258,4,5.0,1966,0,0,1,0,0,0,0,1,0,0,1,1
6220,4,1,265,6,2.0,1629,0,0,0,1,0,0,1,0,0,0,1,1
6221,5,1,227,5,6.0,1667,0,0,0,0,0,1,0,1,0,0,1,0
6222,7,1,276,4,9.0,1519,0,0,0,0,1,0,1,0,0,0,1,1
6223,6,5,244,4,2.0,1980,1,0,0,0,0,1,1,0,0,0,1,0
6224,4,2,217,6,3.0,1732,1,1,0,0,0,0,1,0,0,0,1,1
6225,2,5,211,3,3.0,1368,0,0,1,0,0,0,0,1,0,0,1,0
6226,4,4,227,5,8.0,1982,0,0,0,1,0,0,0,1,0,0,1,1
6227,5,1,249,4,5.0,1027,1,0,0,0,0,1,0,1,0,0,1,1
6228,6,2,269,4,6.0,1073,0,0,0,0,1,0,0,1,0,0,1,0
6229,6,3,278,4,4.0,1716,1,0,0,0,0,1,0,1,0,0,1,0
6230,6,5,282,4,4.0,1013,1,1,0,0,0,0,1,0,0,0,1,0
6231,6,1,300,4,2.0,1790,1,0,1,0,0,0,1,0,0,0,1,1
6232,3,3,146,3,4.0,5384,1,0,0,1,0,0,1,0,0,0,1,0
6233,3,4,236,3,5.0,5466,1,0,0,0,0,1,1,0,0,0,1,0
6234,4,4,133,4,7.0,5973,2,0,0,0,1,0,1,0,0,0,1,1
6235,5,4,173,4,8.0,5284,2,0,0,0,0,1,1,0,0,0,1,1
6236,4,2,210,3,9.0,4163,0,1,0,0,0,0,1,0,0,0,1,0
6237,3,3,238,2,4.0,4206,1,0,1,0,0,0,1,0,0,0,1,0
6238,4,4,268,4,5.0,5647,0,0,0,1,0,0,0,1,0,0,1,0
6239,3,4,175,3,10.0,4771,1,0,0,0,0,1,0,1,0,0,1,1
6240,5,4,280,4,10.0,5156,0,0,0,0,1,0,0,1,0,0,1,0
6241,4,5,153,2,1.0,4492,0,0,0,0,0,1,0,1,0,0,1,0
6242,4,5,251,2,8.0,5232,1,1,0,0,0,0,1,0,0,0,1,0
6243,4,2,252,3,2.0,5769,1,0,1,0,0,0,0,1,0,0,1,0
6244,4,2,201,8,9.0,5146,1,0,0,1,0,0,1,0,0,0,1,0
6245,5,5,216,4,1.0,4092,1,0,0,0,0,1,1,0,0,0,1,1
6246,3,3,126,10,10.0,4128,0,0,0,0,1,0,0,1,0,0,1,0
6247,3,1,177,4,6.0,5037,0,0,0,0,0,1,1,0,0,0,1,1
6248,5,2,145,3,2.0,4836,1,1,0,0,0,0,0,1,0,0,1,0
6249,5,4,258,2,8.0,4200,0,0,1,0,0,0,1,0,0,0,1,0
6250,4,3,273,10,8.0,4896,1,0,0,1,0,0,1,0,0,0,1,0
6251,4,1,245,3,2.0,5835,0,0,0,0,0,1,0,1,0,0,1,1
6252,5,2,241,2,6.0,4741,1,0,0,0,1,0,0,1,0,0,1,0
6253,4,1,208,3,4.0,4530,0,0,0,0,0,1,0,1,0,0,1,1
6254,6,1,282,4,1.0,1434,0,1,0,0,0,0,0,1,0,0,1,0
6255,6,5,295,4,5.0,1963,1,0,1,0,0,0,0,1,0,0,1,1
6256,6,4,255,4,7.0,1869,0,0,0,1,0,0,0,1,0,0,1,1
6257,6,2,292,4,2.0,1565,0,0,0,0,0,1,1,0,0,0,1,0
6258,6,1,244,4,5.0,1867,0,0,0,0,1,0,0,1,0,0,1,0
6259,6,3,306,4,10.0,1372,0,0,0,0,0,1,0,1,0,0,1,1
6260,6,5,258,4,5.0,1558,0,1,0,0,0,0,0,1,0,0,1,0
6261,4,1,265,6,9.0,1753,0,0,1,0,0,0,1,0,0,0,1,1
6262,5,2,227,5,3.0,1242,0,0,0,1,0,0,1,0,0,0,1,1
6263,7,2,276,4,9.0,1022,0,0,0,0,0,1,0,1,0,0,1,1
6264,6,4,244,4,1.0,1179,1,0,0,0,1,0,1,0,0,0,1,1
6265,4,4,217,6,9.0,1974,1,0,0,0,0,1,0,1,0,0,1,0
6266,2,1,211,3,6.0,1760,0,1,0,0,0,0,0,1,0,0,1,1
6267,4,5,227,5,2.0,1804,0,0,1,0,0,0,1,0,0,0,1,1
6268,5,5,249,4,2.0,1727,1,0,0,1,0,0,0,1,0,0,1,1
6269,7,4,302,5,7.0,1503,1,0,0,0,0,1,0,1,0,0,1,1
6270,6,4,293,6,7.0,1117,0,0,0,0,1,0,1,0,0,0,1,1
6271,5,5,232,3,4.0,1716,0,0,0,0,0,1,0,1,0,0,1,1
6272,6,5,279,4,7.0,1447,0,1,0,0,0,0,0,1,0,0,1,0
6273,6,5,251,4,8.0,1038,0,0,1,0,0,0,1,0,0,0,1,0
6274,6,5,300,5,1.0,1188,0,0,0,1,0,0,0,1,0,0,1,0
6275,7,5,133,5,3.0,1544,0,0,0,0,0,1,1,0,0,1,0,1
6276,6,5,283,4,2.0,1136,0,0,0,0,1,0,0,1,0,1,0,1
6277,7,5,296,4,8.0,1686,0,0,0,0,0,1,0,1,0,1,0,1
6278,6,3,261,4,8.0,1397,1,1,0,0,0,0,1,0,0,1,0,1
6279,6,1,286,4,3.0,1747,0,0,1,0,0,0,1,0,0,1,0,1
6280,6,3,298,4,1.0,1657,0,0,0,1,0,0,1,0,0,1,0,0
6281,6,4,287,4,9.0,1936,1,0,0,0,0,1,1,0,0,1,0,1
6282,6,2,251,4,9.0,1322,1,0,0,0,1,0,1,0,0,1,0,1
6283,5,1,231,5,10.0,1418,0,0,0,0,0,1,0,1,0,1,0,0
6284,5,2,249,5,6.0,1298,1,1,0,0,0,0,0,1,0,1,0,0
6285,5,3,244,5,3.0,1174,0,0,1,0,0,0,1,0,0,1,0,0
